draft_year ,player_slug ,player_name              ,Season  ,Age  ,College    ,G   ,MP     ,Totals_FG ,Totals_FGA ,Totals_3P ,Totals_3PA ,Totals_FT ,Totals_FTA ,Totals_ORB ,Totals_TRB ,Totals_AST ,Totals_STL ,Totals_BLK ,Totals_TOV ,Totals_PF ,Totals_PTS ,Shooting_FG% ,Shooting_3P% ,Shooting_FT% ,Per Game_MP ,Per Game_PTS ,Per Game_TRB ,Per Game_AST
      2000 ,petermo01   ,Morris Peterson          ,Career  ,     ,           ,137 ,3075.0 ,      562 ,      1161 ,      146 ,       387 ,      318 ,       426 ,      79.0 ,       645 ,       127 ,     119.0 ,      42.0 ,     202.0 ,    299.0 ,      1588 ,       0.484 ,       0.377 ,       0.746 ,       22.4 ,        11.6 ,         4.7 ,         0.9
      2000 ,harvedo01   ,Donnell Harvey           ,1999-00 ,19.0 ,FLORIDA    , 37 , 746.0 ,      144 ,       284 ,        0 ,         1 ,       86 ,       141 ,     100.0 ,       258 ,        37 ,      27.0 ,      31.0 ,      60.0 ,    101.0 ,       374 ,       0.507 ,       0.0   ,       0.61  ,       20.2 ,        10.1 ,         7.0 ,         1.0
      2000 ,harvedo01   ,Donnell Harvey           ,Career  ,     ,           , 37 , 746.0 ,      144 ,       284 ,        0 ,         1 ,       86 ,       141 ,     100.0 ,       258 ,        37 ,      27.0 ,      31.0 ,      60.0 ,    101.0 ,       374 ,       0.507 ,       0.0   ,       0.61  ,       20.2 ,        10.1 ,         7.0 ,         1.0
      2000 ,ndiayma02   ,Mamadou N'Diaye          ,1996-97 ,21.0 ,AUBURN     , 31 , 350.0 ,       42 ,        86 ,        0 ,         1 ,       10 ,        19 ,           ,        76 ,         7 ,      13.0 ,      25.0 ,      30.0 ,     72.0 ,        94 ,       0.488 ,       0.0   ,       0.526 ,       11.3 ,         3.0 ,         2.5 ,         0.2
      2000 ,ndiayma02   ,Mamadou N'Diaye          ,1997-98 ,22.0 ,AUBURN     , 30 , 747.0 ,       89 ,       177 ,        0 ,         0 ,       61 ,        99 ,           ,       208 ,        22 ,      16.0 ,      73.0 ,      83.0 ,    106.0 ,       239 ,       0.503 ,             ,       0.616 ,       24.9 ,         8.0 ,         6.9 ,         0.7
      2000 ,ndiayma02   ,Mamadou N'Diaye          ,1998-99 ,23.0 ,AUBURN     , 33 , 785.0 ,       88 ,       180 ,        0 ,         1 ,       63 ,        97 ,           ,       247 ,        29 ,      33.0 ,      77.0 ,      63.0 ,    100.0 ,       239 ,       0.489 ,       0.0   ,       0.649 ,       23.8 ,         7.2 ,         7.5 ,         0.9
      2000 ,ndiayma02   ,Mamadou N'Diaye          ,1999-00 ,24.0 ,AUBURN     , 34 , 903.0 ,      100 ,       187 ,        0 ,         0 ,      103 ,       155 ,      95.0 ,       267 ,        18 ,      26.0 ,      66.0 ,      73.0 ,    105.0 ,       303 ,       0.535 ,             ,       0.665 ,       26.6 ,         8.9 ,         7.9 ,         0.5
      2000 ,ndiayma02   ,Mamadou N'Diaye          ,Career  ,     ,           ,128 ,2785.0 ,      319 ,       630 ,        0 ,         2 ,      237 ,       370 ,      95.0 ,       798 ,        76 ,      88.0 ,     241.0 ,     249.0 ,    383.0 ,       875 ,       0.506 ,       0.0   ,       0.641 ,       21.8 ,         6.8 ,         6.2 ,         0.6
      2000 ,barkler01   ,Erick Barkley            ,1998-99 ,20.0 ,STJOHNS    , 37 ,1228.0 ,      157 ,       397 ,       57 ,       166 ,      129 ,       167 ,           ,       118 ,       175 ,      83.0 ,      10.0 ,      77.0 ,     93.0 ,       500 ,       0.395 ,       0.343 ,       0.772 ,       33.2 ,        13.5 ,         3.2 ,         4.7
      2000 ,barkler01   ,Erick Barkley            ,1999-00 ,21.0 ,STJOHNS    , 28 ,1033.0 ,      159 ,       400 ,       50 ,       160 ,       81 ,       122 ,      20.0 ,        84 ,       127 ,      84.0 ,       8.0 ,      68.0 ,     64.0 ,       449 ,       0.398 ,       0.313 ,       0.664 ,       36.9 ,        16.0 ,         3.0 ,         4.5
      2000 ,barkler01   ,Erick Barkley            ,Career  ,     ,           , 65 ,2261.0 ,      316 ,       797 ,      107 ,       326 ,      210 ,       289 ,      20.0 ,       202 ,       302 ,     167.0 ,      18.0 ,     145.0 ,    157.0 ,       949 ,       0.396 ,       0.328 ,       0.727 ,       34.8 ,        14.6 ,         3.1 ,         4.6
      2000 ,madsema01   ,Mark Madsen              ,1996-97 ,21.0 ,STANFORD   , 25 , 410.0 ,       51 ,        95 ,        0 ,         0 ,       45 ,        74 ,           ,       126 ,         8 ,       6.0 ,      11.0 ,      22.0 ,     77.0 ,       147 ,       0.537 ,             ,       0.608 ,       16.4 ,         5.9 ,         5.0 ,         0.3
      2000 ,madsema01   ,Mark Madsen              ,1997-98 ,22.0 ,STANFORD   , 27 , 706.0 ,      116 ,       197 ,        0 ,         1 ,       83 ,       132 ,      92.0 ,       220 ,        20 ,      11.0 ,      11.0 ,      35.0 ,     70.0 ,       315 ,       0.589 ,       0.0   ,       0.629 ,       26.1 ,        11.7 ,         8.1 ,         0.7
      2000 ,madsema01   ,Mark Madsen              ,1998-99 ,23.0 ,STANFORD   , 33 , 969.0 ,      153 ,       253 ,        0 ,         1 ,      127 ,       218 ,           ,       297 ,        16 ,      17.0 ,      21.0 ,      51.0 ,     75.0 ,       433 ,       0.605 ,       0.0   ,       0.583 ,       29.4 ,        13.1 ,         9.0 ,         0.5
      2000 ,madsema01   ,Mark Madsen              ,1999-00 ,24.0 ,STANFORD   , 23 , 628.0 ,      108 ,       184 ,        0 ,         0 ,       65 ,       113 ,      84.0 ,       214 ,        25 ,      13.0 ,      21.0 ,      34.0 ,     52.0 ,       281 ,       0.587 ,             ,       0.575 ,       27.3 ,        12.2 ,         9.3 ,         1.1
      2000 ,madsema01   ,Mark Madsen              ,Career  ,     ,           ,108 ,2713.0 ,      428 ,       729 ,        0 ,         2 ,      320 ,       537 ,     176.0 ,       857 ,        69 ,      47.0 ,      64.0 ,     142.0 ,    274.0 ,      1176 ,       0.587 ,       0.0   ,       0.596 ,       25.1 ,        10.9 ,         7.9 ,         0.6
      2000 ,langhda01   ,Dan Langhi               ,1996-97 ,19.0 ,VANDY      , 31 , 477.0 ,       33 ,        76 ,        9 ,        27 ,       55 ,        74 ,           ,        76 ,         9 ,      11.0 ,       4.0 ,      27.0 ,     32.0 ,       130 ,       0.434 ,       0.333 ,       0.743 ,       15.4 ,         4.2 ,         2.5 ,         0.3
      2000 ,langhda01   ,Dan Langhi               ,1997-98 ,20.0 ,VANDY      , 31 , 493.0 ,       68 ,       162 ,       24 ,        67 ,       36 ,        47 ,           ,        91 ,        14 ,      11.0 ,       6.0 ,      40.0 ,     47.0 ,       196 ,       0.42  ,       0.358 ,       0.766 ,       15.9 ,         6.3 ,         2.9 ,         0.5
      2000 ,langhda01   ,Dan Langhi               ,1998-99 ,21.0 ,VANDY      , 29 , 954.0 ,      162 ,       388 ,       47 ,       122 ,      141 ,       167 ,           ,       211 ,        36 ,      23.0 ,       7.0 ,      70.0 ,     52.0 ,       512 ,       0.418 ,       0.385 ,       0.844 ,       32.9 ,        17.7 ,         7.3 ,         1.2
      2000 ,langhda01   ,Dan Langhi               ,1999-00 ,22.0 ,VANDY      , 30 ,1033.0 ,      222 ,       465 ,       58 ,       144 ,      162 ,       186 ,      47.0 ,       181 ,        23 ,      13.0 ,       9.0 ,      53.0 ,     56.0 ,       664 ,       0.477 ,       0.403 ,       0.871 ,       34.4 ,        22.1 ,         6.0 ,         0.8
      2000 ,langhda01   ,Dan Langhi               ,Career  ,     ,           ,121 ,2957.0 ,      485 ,      1091 ,      138 ,       360 ,      394 ,       474 ,      47.0 ,       559 ,        82 ,      58.0 ,      26.0 ,     190.0 ,    187.0 ,      1502 ,       0.445 ,       0.383 ,       0.831 ,       24.4 ,        12.4 ,         4.6 ,         0.7
      2000 ,guytoaj01   ,A.J. Guyton              ,1996-97 ,18.0 ,INDIANA    , 33 ,1107.0 ,      157 ,       361 ,       56 ,       145 ,       80 ,        94 ,           ,       110 ,       129 ,      40.0 ,      17.0 ,      71.0 ,     42.0 ,       450 ,       0.435 ,       0.386 ,       0.851 ,       33.5 ,        13.6 ,         3.3 ,         3.9
      2000 ,guytoaj01   ,A.J. Guyton              ,1997-98 ,19.0 ,INDIANA    , 32 ,1088.0 ,      188 ,       402 ,       79 ,       180 ,       82 ,       107 ,           ,       112 ,       118 ,      38.0 ,       8.0 ,      79.0 ,     60.0 ,       537 ,       0.468 ,       0.439 ,       0.766 ,       34.0 ,        16.8 ,         3.5 ,         3.7
      2000 ,guytoaj01   ,A.J. Guyton              ,1998-99 ,20.0 ,INDIANA    , 34 ,1158.0 ,      198 ,       435 ,       76 ,       187 ,       71 ,        94 ,           ,       117 ,        88 ,      22.0 ,      14.0 ,      78.0 ,     42.0 ,       543 ,       0.455 ,       0.406 ,       0.755 ,       34.1 ,        16.0 ,         3.4 ,         2.6
      2000 ,guytoaj01   ,A.J. Guyton              ,1999-00 ,21.0 ,INDIANA    , 29 , 995.0 ,      204 ,       444 ,       72 ,       172 ,       90 ,       114 ,      17.0 ,        90 ,        68 ,      29.0 ,      13.0 ,      69.0 ,     27.0 ,       570 ,       0.459 ,       0.419 ,       0.789 ,       34.3 ,        19.7 ,         3.1 ,         2.3
      2000 ,guytoaj01   ,A.J. Guyton              ,Career  ,     ,           ,128 ,4348.0 ,      747 ,      1642 ,      283 ,       684 ,      323 ,       409 ,      17.0 ,       429 ,       403 ,     129.0 ,      52.0 ,     297.0 ,    171.0 ,      2100 ,       0.455 ,       0.414 ,       0.79  ,       34.0 ,        16.4 ,         3.4 ,         3.1
      2000 ,voskuja01   ,Jake Voskuhl             ,1996-97 ,19.0 ,UCONN      , 33 , 678.0 ,       48 ,        99 ,        0 ,         0 ,       36 ,        57 ,      66.0 ,       181 ,        20 ,      23.0 ,      46.0 ,      37.0 ,    110.0 ,       132 ,       0.485 ,             ,       0.632 ,       20.5 ,         4.0 ,         5.5 ,         0.6
      2000 ,voskuja01   ,Jake Voskuhl             ,1997-98 ,20.0 ,UCONN      , 37 , 877.0 ,      100 ,       177 ,        0 ,         0 ,       56 ,        83 ,      88.0 ,       262 ,        27 ,      25.0 ,      49.0 ,      66.0 ,    128.0 ,       256 ,       0.565 ,             ,       0.675 ,       23.7 ,         6.9 ,         7.1 ,         0.7
      2000 ,voskuja01   ,Jake Voskuhl             ,1998-99 ,21.0 ,UCONN      , 34 , 728.0 ,       66 ,       129 ,        0 ,         0 ,       54 ,        87 ,      63.0 ,       218 ,        38 ,      20.0 ,      51.0 ,      61.0 ,    106.0 ,       186 ,       0.512 ,             ,       0.621 ,       21.4 ,         5.5 ,         6.4 ,         1.1
      2000 ,voskuja01   ,Jake Voskuhl             ,1999-00 ,22.0 ,UCONN      , 34 , 778.0 ,      109 ,       191 ,        0 ,         0 ,       71 ,       104 ,      71.0 ,       219 ,        39 ,      18.0 ,      47.0 ,      62.0 ,     93.0 ,       289 ,       0.571 ,             ,       0.683 ,       22.9 ,         8.5 ,         6.4 ,         1.1
      2000 ,voskuja01   ,Jake Voskuhl             ,Career  ,     ,           ,138 ,3061.0 ,      323 ,       596 ,        0 ,         0 ,      217 ,       331 ,     288.0 ,       880 ,       124 ,      86.0 ,     193.0 ,     226.0 ,    437.0 ,       863 ,       0.542 ,             ,       0.656 ,       22.2 ,         6.3 ,         6.4 ,         0.9
      2000 ,elamikh01   ,Khalid El-Amin           ,1997-98 ,18.0 ,UCONN      , 37 ,1106.0 ,      211 ,       498 ,       81 ,       222 ,       90 ,       113 ,      25.0 ,       108 ,       156 ,      68.0 ,       5.0 ,     100.0 ,     68.0 ,       593 ,       0.424 ,       0.365 ,       0.796 ,       29.9 ,        16.0 ,         2.9 ,         4.2
      2000 ,elamikh01   ,Khalid El-Amin           ,1998-99 ,19.0 ,UCONN      , 36 ,1031.0 ,      174 ,       422 ,       51 ,       151 ,       98 ,       126 ,      33.0 ,       101 ,       140 ,      59.0 ,       1.0 ,      95.0 ,     82.0 ,       497 ,       0.412 ,       0.338 ,       0.778 ,       28.6 ,        13.8 ,         2.8 ,         3.9
      2000 ,elamikh01   ,Khalid El-Amin           ,1999-00 ,20.0 ,UCONN      , 35 ,1118.0 ,      195 ,       475 ,       63 ,       177 ,      107 ,       120 ,      22.0 ,       110 ,       183 ,      59.0 ,       4.0 ,      93.0 ,     73.0 ,       560 ,       0.411 ,       0.356 ,       0.892 ,       31.9 ,        16.0 ,         3.1 ,         5.2
      2000 ,elamikh01   ,Khalid El-Amin           ,Career  ,     ,           ,108 ,3255.0 ,      580 ,      1395 ,      195 ,       550 ,      295 ,       359 ,      80.0 ,       319 ,       479 ,     186.0 ,      10.0 ,     288.0 ,    223.0 ,      1650 ,       0.416 ,       0.355 ,       0.822 ,       30.1 ,        15.3 ,         3.0 ,         4.4
      2000 ,smithmi03   ,Mike Smith               ,1998-99 ,22.0 ,ULAMO      , 27 , 927.0 ,      166 ,       383 ,       55 ,       187 ,      113 ,       153 ,      54.0 ,       185 ,        51 ,      48.0 ,      17.0 ,     120.0 ,     54.0 ,       500 ,       0.433 ,       0.294 ,       0.739 ,       34.3 ,        18.5 ,         6.9 ,         1.9
      2000 ,smithmi03   ,Mike Smith               ,1999-00 ,23.0 ,ULAMO      , 28 ,1011.0 ,      187 ,       441 ,       75 ,       222 ,      113 ,       141 ,      71.0 ,       264 ,        96 ,      42.0 ,      25.0 ,     121.0 ,     56.0 ,       562 ,       0.424 ,       0.338 ,       0.801 ,       36.1 ,        20.1 ,         9.4 ,         3.4
      2000 ,smithmi03   ,Mike Smith               ,Career  ,     ,           , 55 ,1938.0 ,      353 ,       824 ,      130 ,       409 ,      226 ,       294 ,     125.0 ,       449 ,       147 ,      90.0 ,      42.0 ,     241.0 ,    110.0 ,      1062 ,       0.428 ,       0.318 ,       0.769 ,       35.2 ,        19.3 ,         8.2 ,         2.7
      2000 ,houseed01   ,Eddie House              ,1996-97 ,18.0 ,ARIZONAST  , 30 , 886.0 ,      151 ,       363 ,       57 ,       179 ,       18 ,        28 ,           ,        84 ,       108 ,      59.0 ,       8.0 ,      39.0 ,     66.0 ,       377 ,       0.416 ,       0.318 ,       0.643 ,       29.5 ,        12.6 ,         2.8 ,         3.6
      2000 ,houseed01   ,Eddie House              ,1997-98 ,19.0 ,ARIZONAST  , 32 , 955.0 ,      143 ,       331 ,       55 ,       137 ,       22 ,        29 ,           ,        96 ,        93 ,      64.0 ,       6.0 ,      43.0 ,     80.0 ,       363 ,       0.432 ,       0.401 ,       0.759 ,       29.8 ,        11.3 ,         3.0 ,         2.9
      2000 ,houseed01   ,Eddie House              ,1998-99 ,20.0 ,ARIZONAST  , 30 ,1106.0 ,      206 ,       477 ,       65 ,       167 ,       91 ,       115 ,           ,       147 ,        93 ,      61.0 ,       3.0 ,      84.0 ,     87.0 ,       568 ,       0.432 ,       0.389 ,       0.791 ,       36.9 ,        18.9 ,         4.9 ,         3.1
      2000 ,houseed01   ,Eddie House              ,1999-00 ,21.0 ,ARIZONAST  , 32 ,1189.0 ,      263 ,       623 ,       73 ,       200 ,      137 ,       164 ,      50.0 ,       175 ,       111 ,      74.0 ,       2.0 ,      72.0 ,     66.0 ,       736 ,       0.422 ,       0.365 ,       0.835 ,       37.2 ,        23.0 ,         5.5 ,         3.5
      2000 ,houseed01   ,Eddie House              ,Career  ,     ,           ,124 ,4136.0 ,      763 ,      1794 ,      250 ,       683 ,      268 ,       336 ,      50.0 ,       502 ,       405 ,     258.0 ,      19.0 ,     238.0 ,    299.0 ,      2044 ,       0.425 ,       0.366 ,       0.798 ,       33.4 ,        16.5 ,         4.0 ,         3.3
      2000 ,najered01   ,Eduardo NÃ¡jera          ,1996-97 ,20.0 ,OKLAHOMA   , 30 , 739.0 ,       72 ,       178 ,        3 ,        15 ,       64 ,        92 ,           ,       167 ,        32 ,      38.0 ,      17.0 ,      36.0 ,     87.0 ,       211 ,       0.404 ,       0.2   ,       0.696 ,       24.6 ,         7.0 ,         5.6 ,         1.1
      2000 ,najered01   ,Eduardo NÃ¡jera          ,1997-98 ,21.0 ,OKLAHOMA   , 30 , 855.0 ,      119 ,       280 ,       13 ,        49 ,       64 ,       101 ,           ,       163 ,        42 ,      37.0 ,      20.0 ,      56.0 ,     93.0 ,       315 ,       0.425 ,       0.265 ,       0.634 ,       28.5 ,        10.5 ,         5.4 ,         1.4
      2000 ,najered01   ,Eduardo NÃ¡jera          ,1998-99 ,22.0 ,OKLAHOMA   , 32 ,1100.0 ,      187 ,       451 ,       51 ,       149 ,       70 ,       109 ,           ,       266 ,        69 ,      59.0 ,      27.0 ,      83.0 ,     87.0 ,       495 ,       0.415 ,       0.342 ,       0.642 ,       34.4 ,        15.5 ,         8.3 ,         2.2
      2000 ,najered01   ,Eduardo NÃ¡jera          ,1999-00 ,23.0 ,OKLAHOMA   , 34 ,1162.0 ,      234 ,       514 ,       18 ,        82 ,      139 ,       202 ,      98.0 ,       314 ,        72 ,      59.0 ,      25.0 ,      82.0 ,     97.0 ,       625 ,       0.455 ,       0.22  ,       0.688 ,       34.2 ,        18.4 ,         9.2 ,         2.1
      2000 ,najered01   ,Eduardo NÃ¡jera          ,Career  ,     ,           ,126 ,3856.0 ,      612 ,      1423 ,       85 ,       295 ,      337 ,       504 ,      98.0 ,       910 ,       215 ,     193.0 ,      89.0 ,     257.0 ,    364.0 ,      1646 ,       0.43  ,       0.288 ,       0.669 ,       30.6 ,        13.1 ,         7.2 ,         1.7
      2000 ,postela01   ,Lavor Postell            ,1996-97 ,18.0 ,STJOHNS    , 27 , 689.0 ,       51 ,       140 ,        9 ,        47 ,       41 ,        62 ,           ,        89 ,        60 ,      34.0 ,      14.0 ,      71.0 ,     83.0 ,       152 ,       0.364 ,       0.191 ,       0.661 ,       25.5 ,         5.6 ,         3.3 ,         2.2
      2000 ,postela01   ,Lavor Postell            ,1997-98 ,19.0 ,STJOHNS    , 32 , 931.0 ,      100 ,       221 ,       17 ,        51 ,      100 ,       121 ,           ,       162 ,        50 ,      33.0 ,      11.0 ,      54.0 ,     69.0 ,       317 ,       0.452 ,       0.333 ,       0.826 ,       29.1 ,         9.9 ,         5.1 ,         1.6
      2000 ,postela01   ,Lavor Postell            ,1998-99 ,20.0 ,STJOHNS    , 37 ,1001.0 ,      172 ,       387 ,       41 ,        99 ,      100 ,       126 ,           ,       236 ,        35 ,      32.0 ,      12.0 ,      52.0 ,     68.0 ,       485 ,       0.444 ,       0.414 ,       0.794 ,       27.1 ,        13.1 ,         6.4 ,         0.9
      2000 ,postela01   ,Lavor Postell            ,1999-00 ,21.0 ,STJOHNS    , 33 ,1155.0 ,      171 ,       400 ,       25 ,        85 ,      106 ,       131 ,      93.0 ,       229 ,        60 ,      30.0 ,      21.0 ,      49.0 ,     79.0 ,       473 ,       0.428 ,       0.294 ,       0.809 ,       35.0 ,        14.3 ,         6.9 ,         1.8
      2000 ,postela01   ,Lavor Postell            ,Career  ,     ,           ,129 ,3776.0 ,      494 ,      1148 ,       92 ,       282 ,      347 ,       440 ,      93.0 ,       716 ,       205 ,     129.0 ,      58.0 ,     226.0 ,    299.0 ,      1427 ,       0.43  ,       0.326 ,       0.789 ,       29.3 ,        11.1 ,         5.6 ,         1.6
